LOAN,LOANSUFFVOWEL,VERB,VERBAFFVOWEL,FONETIKA,LEVENSTEIN,VERBFREQ
свайпнуть,у,открыть,ть,5,7,214.8
свайпнуть,у,привести,ти,7,8,214.7
свайпнуть,у,оставить,и,5,6,210.5
свайпнуть,у,спрашивать,а,5,6,208.3
свайпнуть,у,принимать,а,4,7,207.7
свайпнуть,у,искать,а,5,6,206.9
свайпнуть,у,войти,ти,4,6,205.5
свайпнуть,у,назвать,а,5,6,205.1
свайпнуть,у,успеть,е,4,6,203.4
свайпнуть,у,произойти,ти,7,8,203.2
свайпнуть,у,выходить,и,4,6,201.6
свайпнуть,у,предложить,и,6,8,201.2
свайпнуть,у,пить,ть,5,6,200.9
свайпнуть,у,глядеть,е,5,7,199.3
свайпнуть,у,ехать,а,5,6,198.2
свайпнуть,у,попасть,а,5,6,197.7
свайпнуть,у,начаться,а,6,8,197.4
свайпнуть,у,верить,и,4,6,197.1
свайпнуть,у,держать,а,5,7,196.5
свайпнуть,у,позволять,я,5,7,194.3
свайпнуть,у,купить,и,4,6,192.7
свайпнуть,у,уходить,и,5,7,192.7
свайпнуть,у,собираться,а,6,8,192.6
свайпнуть,у,относиться,и,7,9,191.6
свайпнуть,у,требовать,а,5,7,190.9
свайпнуть,у,подойти,ти,6,8,190
свайпнуть,у,удаться,а,6,8,189.1
свайпнуть,у,получать,а,5,7,188.2
свайпнуть,у,умереть,е,5,7,179.7
свайпнуть,у,сесть,ть,5,6,175.9
свайпнуть,у,случиться,и,5,8,175.8
свайпнуть,у,проходить,и,5,7,175.4
свайпнуть,у,составлять,я,6,7,175
свайпнуть,у,приходиться,и,7,9,174.5
свайпнуть,у,установить,и,5,6,174
свайпнуть,у,поднять,я,4,6,173.8
свайпнуть,у,стараться,а,5,7,172.8
свайпнуть,у,уметь,е,4,7,172.5
свайпнуть,у,встать,а,5,6,172.1
свайпнуть,у,проводить,и,5,7,167.6
свайпнуть,у,бросить,и,5,7,166.5
свайпнуть,у,объяснить,и,5,6,161.4
свайпнуть,у,снять,я,4,5,161.3
свайпнуть,у,нравиться,и,6,8,160.6
свайпнуть,у,услышать,а,5,7,160.4
свайпнуть,у,связать,а,3,5,160.2
свайпнуть,у,позволить,и,5,7,159.6
свайпнуть,у,поехать,а,5,7,158.4
свайпнуть,у,положить,и,5,7,158.1
свайпнуть,у,входить,и,5,6,157.9
свайпнуть,у,оказываться,а,7,8,155.1
свайпнуть,у,показывать,а,6,7,155
свайпнуть,у,вызвать,а,4,6,154.9
свайпнуть,у,касаться,а,6,8,154.7
свайпнуть,у,отметить,и,6,7,154.3
свайпнуть,у,заявить,и,4,6,154.2
свайпнуть,у,действовать,а,7,9,153.5
свайпнуть,у,получиться,и,7,9,149.3
свайпнуть,у,кричать,а,5,7,147.3
свайпнуть,у,остановиться,и,7,8,147
свайпнуть,у,предлагать,а,6,8,145.9
свайпнуть,у,убить,и,4,7,144.7
свайпнуть,у,молчать,а,5,7,144.5
свайпнуть,у,согласиться,и,7,8,144.2
свайпнуть,у,сообщить,и,3,6,143.8
свайпнуть,у,бежать,а,5,7,143.6
свайпнуть,у,петь,ть,5,6,143.2
свайпнуть,у,вызывать,а,4,6,142.4
свайпнуть,у,показаться,а,7,9,142.4
свайпнуть,у,принести,ти,6,8,141.9
свайпнуть,у,выглядеть,е,5,7,141.7
свайпнуть,у,служить,и,4,6,140.3
свайпнуть,у,попросить,и,6,7,140.2
свайпнуть,у,состоять,я,4,6,139.9
свайпнуть,у,отдать,ть,5,7,139.8
свайпнуть,у,выступать,а,5,7,138.8
свайпнуть,у,ставить,и,4,5,138.7
свайпнуть,у,возникать,а,5,7,138.4
свайпнуть,у,надеяться,я,6,8,137.1
свайпнуть,у,подняться,я,6,8,136.2
свайпнуть,у,вспоминать,а,4,6,135.9
свайпнуть,у,называться,а,7,8,135.3
свайпнуть,у,помогать,а,5,7,134.5
свайпнуть,у,значить,и,4,6,134
свайпнуть,у,возникнуть,у,5,6,133.6
свайпнуть,у,звать,а,4,5,131.3
свайпнуть,у,позвонить,и,4,6,131
свайпнуть,у,хватать,а,4,5,130.9
свайпнуть,у,выпить,и,3,5,129.9
свайпнуть,у,потерять,я,5,7,129.2
свайпнуть,у,иметься,е,6,9,128.4
свайпнуть,у,получаться,а,7,9,127
свайпнуть,у,учиться,и,6,9,126.9
свайпнуть,у,возвращаться,а,7,10,125.8
свайпнуть,у,расти,ти,6,7,125.8
свайпнуть,у,обнаружить,и,6,7,125
свайпнуть,у,почувствовать,а,8,10,124.2
свайпнуть,у,передать,ть,5,7,123.5
свайпнуть,у,желать,ть,5,7,123.1
свайпнуть,у,ожидать,а,5,7,123
свайпнуть,у,составить,и,5,6,121.6
свайпнуть,у,нести,ти,6,8,120.6
свайпнуть,у,определить,и,6,8,120.6
свайпнуть,у,пользоваться,а,8,10,120.1
свайпнуть,у,улыбнуться,у,5,7,119
свайпнуть,у,появляться,я,7,9,118.4
свайпнуть,у,смеяться,я,5,8,117.9
свайпнуть,у,уехать,а,5,7,117.4
свайпнуть,у,подходить,и,6,7,116.9
свайпнуть,у,судить,и,4,6,116.8
свайпнуть,у,родиться,и,6,9,116.7
свайпнуть,у,отказаться,а,7,9,115.8
свайпнуть,у,считаться,а,6,8,115.7
свайпнуть,у,занять,я,3,5,115.6
свайпнуть,у,добавить,и,5,7,115.5
свайпнуть,у,звонить,и,2,5,115.4
свайпнуть,у,носить,и,5,7,115.3
свайпнуть,у,начинаться,а,6,7,115.1
свайпнуть,у,зависеть,е,4,6,115
свайпнуть,у,построить,и,5,7,114.9
свайпнуть,у,создавать,а,5,6,114.1
свайпнуть,у,принадлежать,а,8,7,113.5
свайпнуть,у,встретить,и,6,9,113.5
свайпнуть,у,произнести,ти,6,8,113.5
свайпнуть,у,участвовать,а,7,8,113
свайпнуть,у,занимать,а,3,6,112.7
свайпнуть,у,улыбаться,а,6,9,111.3
свайпнуть,у,направить,и,6,7,109.9
свайпнуть,у,обратиться,и,7,9,108.6
свайпнуть,у,выбрать,а,3,6,107.9
свайпнуть,у,бить,ть,5,7,107.5
свайпнуть,у,хватить,и,4,5,107.3
свайпнуть,у,обещать,а,5,7,107.2
свайпнуть,у,встречаться,а,7,9,106.8
свайпнуть,у,напоминать,а,5,7,106.2
свайпнуть,у,упасть,а,5,6,106
свайпнуть,у,перестать,а,6,7,105.8
свайпнуть,у,обладать,ть,6,7,105.2
свайпнуть,у,плакать,а,5,6,103.9
свайпнуть,у,состояться,я,6,8,103.1
свайпнуть,у,поверить,и,5,7,101.8
свайпнуть,у,собрать,а,3,6,101.6
свайпнуть,у,простить,и,5,7,101.1
свайпнуть,у,рассматривать,а,7,9,100.6
свайпнуть,у,перейти,ти,6,8,100.5
свайпнуть,у,мешать,а,5,7,100.4
свайпнуть,у,исчезнуть,у,4,5,99.9
свайпнуть,у,объявить,и,5,7,99
свайпнуть,у,отличаться,а,7,9,98.9
свайпнуть,у,обращаться,а,7,9,98.6
свайпнуть,у,снимать,а,3,6,98.5
свайпнуть,у,пригласить,и,6,8,98.2
свайпнуть,у,соответствовать,а,7,11,98.1
свайпнуть,у,закрыть,ть,4,6,97.9
свайпнуть,у,придумать,а,4,7,97.9
свайпнуть,у,попробовать,а,7,9,97.8
свайпнуть,у,приводить,и,5,7,97.8
свайпнуть,у,достигнуть,у,5,6,97.4
свайпнуть,у,утверждать,а,5,7,97.3
свайпнуть,у,означать,а,5,7,97
свайпнуть,у,платить,и,5,6,96.9
свайпнуть,у,решать,а,5,7,96.5
свайпнуть,у,определять,я,6,8,95.7
свайпнуть,у,наблюдать,а,6,7,95.5
свайпнуть,у,разговаривать,а,7,5,95.4
свайпнуть,у,погибнуть,у,4,9,95.4
свайпнуть,у,устроить,и,5,7,94.9
свайпнуть,у,есть,ть,6,7,94.7
свайпнуть,у,собраться,а,5,8,94.5
свайпнуть,у,достать,а,5,7,94.4
свайпнуть,у,ездить,и,5,7,93.6
свайпнуть,у,понравиться,и,8,9,93.1
свайпнуть,у,выполнять,я,4,6,92.3
свайпнуть,у,заставить,и,5,7,92.1
свайпнуть,у,объяснять,я,5,6,92.1
свайпнуть,у,выполнить,и,4,6,91.7
свайпнуть,у,указать,а,5,6,91.5
свайпнуть,у,вздохнуть,у,4,5,89.7
свайпнуть,у,находить,и,5,6,89.5
свайпнуть,у,закончить,и,4,6,89.2
свайпнуть,у,признать,а,4,6,88.9
свайпнуть,у,дойти,ти,5,7,88.6
свайпнуть,у,кивнуть,у,4,5,88.4
свайпнуть,у,обратить,и,6,7,88.3
свайпнуть,у,узнавать,а,5,7,88.2
свайпнуть,у,встретиться,и,7,9,88.1
свайпнуть,у,предусмотреть,е,8,11,87.7
свайпнуть,у,обеспечивать,а,7,9,87.5
свайпнуть,у,двигаться,а,5,8,87.3
свайпнуть,у,содержать,а,5,6,87.2
свайпнуть,у,приезжать,а,5,7,86.8
свайпнуть,у,держаться,а,7,9,86.4
свайпнуть,у,обеспечить,и,5,7,86.4
свайпнуть,у,поступить,и,5,7,86
свайпнуть,у,привыкнуть,у,5,6,85.9
свайпнуть,у,открывать,а,6,7,85.7
свайпнуть,у,вырасти,ти,6,7,85.3
свайпнуть,у,зайти,ти,4,6,85.2
свайпнуть,у,посвятить,и,5,7,85.1
свайпнуть,у,стремиться,и,6,8,85.1
свайпнуть,у,измениться,и,6,8,84.5
свайпнуть,у,удивиться,и,6,9,84.3
свайпнуть,у,падать,а,5,6,84.2
свайпнуть,у,звучать,а,3,6,84.1
свайпнуть,у,суметь,е,3,6,83.9
свайпнуть,у,разработать,а,6,8,83.5
свайпнуть,у,поговорить,и,6,8,83.3
свайпнуть,у,лететь,е,5,7,82.9
свайпнуть,у,совершить,и,4,6,82.9
свайпнуть,у,строить,и,5,6,82.2
свайпнуть,у,кончиться,и,7,9,82
свайпнуть,у,привезти,ти,7,8,82
свайпнуть,у,сложиться,и,5,8,81.6
свайпнуть,у,полагать,а,5,6,81.4
свайпнуть,у,оставлять,я,5,7,81.4
свайпнуть,у,висеть,е,4,6,81.3
свайпнуть,у,повторить,и,6,7,80.9
свайпнуть,у,сыграть,а,4,6,80.8
свайпнуть,у,спасти,ти,5,6,80.1
свайпнуть,у,изменить,и,4,6,79.9
свайпнуть,у,повторять,я,6,7,79.9
свайпнуть,у,явиться,и,6,8,79.8
свайпнуть,у,замечать,а,4,6,79.4
свайпнуть,у,подать,ть,5,7,79.4
свайпнуть,у,назначить,и,6,7,79.3
свайпнуть,у,протянуть,у,4,5,79.3
свайпнуть,у,сохранить,и,4,5,79.2
свайпнуть,у,попытаться,а,7,9,79.1
свайпнуть,у,расположить,и,6,8,79.1
свайпнуть,у,использоваться,а,8,11,79
свайпнуть,у,отправиться,и,8,9,78.2
свайпнуть,у,садиться,и,5,7,77.9
свайпнуть,у,встречать,а,6,7,77.4
свайпнуть,у,говориться,и,6,9,77.3
свайпнуть,у,крикнуть,у,4,5,77.2
свайпнуть,у,готовить,и,5,7,76.7
свайпнуть,у,учить,и,5,7,76.7
свайпнуть,у,испытывать,а,5,7,76.6
свайпнуть,у,гореть,е,5,7,76.6
свайпнуть,у,выделить,и,4,6,76.4
свайпнуть,у,поддерживать,а,7,10,75.9
свайпнуть,у,подниматься,а,7,9,75.9
свайпнуть,у,следить,и,4,6,75.8
свайпнуть,у,требоваться,а,7,9,75.5
свайпнуть,у,включать,а,5,6,75.4
свайпнуть,у,собирать,а,4,6,75.1
свайпнуть,у,менять,я,4,6,74.9
свайпнуть,у,делаться,а,6,9,74.7
свайпнуть,у,покупать,а,5,6,74.5
свайпнуть,у,предполагать,а,7,9,74.1
свайпнуть,у,терять,я,5,7,74
свайпнуть,у,послать,а,5,7,73.3
свайпнуть,у,допустить,и,6,7,73
свайпнуть,у,прочитать,а,5,7,72.7
свайпнуть,у,присутствовать,а,9,11,72.5
свайпнуть,у,мечтать,а,5,5,72.4
свайпнуть,у,подписать,а,5,7,72.4
свайпнуть,у,взглянуть,у,5,7,72.4
свайпнуть,у,осуществлять,я,7,9,72.2
свайпнуть,у,поступать,а,5,7,72.1
свайпнуть,у,готовиться,и,7,9,70.9
свайпнуть,у,захотеть,е,4,6,70.4
свайпнуть,у,отдавать,а,5,9,70.3
свайпнуть,у,бороться,о,6,7,70.3
свайпнуть,у,остановить,и,5,6,70.2
свайпнуть,у,приобрести,ти,6,9,70.2
свайпнуть,у,включить,и,5,6,70.1
свайпнуть,у,продолжаться,а,8,10,69.9
свайпнуть,у,подтвердить,и,6,9,69.7
свайпнуть,у,спешить,и,4,6,69.7
свайпнуть,у,добиться,и,6,9,69.5
свайпнуть,у,отправить,и,6,7,69.3
свайпнуть,у,повернуться,у,6,7,69.3
свайпнуть,у,вставать,а,5,6,69.1
свайпнуть,у,подготовить,и,7,9,69.1
свайпнуть,у,исходить,и,5,7,69
свайпнуть,у,свидетельствовать,а,10,13,68.8
свайпнуть,у,ввести,ти,5,7,68.6
свайпнуть,у,взяться,ть,6,8,68.6
свайпнуть,у,прочесть,е,6,7,68.6
свайпнуть,у,болеть,е,5,7,68.5
свайпнуть,у,вернуть,у,3,4,68.5
свайпнуть,у,тянуть,у,4,5,68.5
свайпнуть,у,продать,а,5,7,68.3
свайпнуть,у,представляться,я,9,11,67.8
свайпнуть,у,произвести,ти,7,9,67.5
свайпнуть,у,выступить,и,5,7,67.2
свайпнуть,у,познакомиться,и,7,4,67.2
свайпнуть,у,пахнуть,у,4,10,67.2
свайпнуть,у,наступить,и,5,7,67.1
свайпнуть,у,предстоять,я,5,8,66.8
свайпнуть,у,производить,и,6,9,66.5
свайпнуть,у,разрешить,и,6,8,66.4
свайпнуть,у,перевести,ти,7,7,66.4
свайпнуть,у,проверить,и,5,7,66.1
свайпнуть,у,меняться,я,6,8,66
свайпнуть,у,выдержать,а,5,7,65.7
свайпнуть,у,учитывать,а,5,7,65.6
свайпнуть,у,курить,и,5,7,65.5
свайпнуть,у,забывать,а,4,6,65.4
свайпнуть,у,заключаться,а,7,9,65.4
свайпнуть,у,выбирать,а,4,6,65.2
свайпнуть,у,напомнить,и,4,6,65.2
свайпнуть,у,закричать,а,5,7,65.1
свайпнуть,у,организовать,а,8,9,65.1
свайпнуть,у,доказать,а,5,7,65
свайпнуть,у,приносить,и,5,7,64.9
свайпнуть,у,осуществляться,я,9,11,64.7
свайпнуть,у,дышать,а,5,7,64.4
свайпнуть,у,описать,а,5,7,64.4
свайпнуть,у,прожить,и,5,7,64.2
свайпнуть,у,оценить,и,4,6,64
свайпнуть,у,рассмотреть,е,6,8,63.9
свайпнуть,у,проводиться,и,7,9,63.7
свайпнуть,у,лечь,чь,7,8,63.5
свайпнуть,у,превратиться,и,8,10,63.5
свайпнуть,у,выпустить,и,5,7,63.4
свайпнуть,у,ударить,и,5,6,63.3
свайпнуть,у,проснуться,у,6,7,63.1
свайпнуть,у,открыться,ть,7,9,63
свайпнуть,у,способствовать,а,8,11,62.5
свайпнуть,у,научиться,и,6,8,62.1
свайпнуть,у,умирать,а,5,7,62
свайпнуть,у,стрелять,я,5,6,61.7
свайпнуть,у,обойтись,сь,5,7,61.6
свайпнуть,у,записать,а,4,6,61.5
свайпнуть,у,определяться,я,8,10,61.5
свайпнуть,у,подарить,и,5,7,61.4
свайпнуть,у,приняться,я,6,8,61.3
свайпнуть,у,заставлять,я,6,7,61
свайпнуть,у,схватить,и,4,5,60.9
свайпнуть,у,пропасть,а,5,6,60.8
свайпнуть,у,выдать,ть,4,6,60.4
свайпнуть,у,разобраться,а,7,6,60.1
свайпнуть,у,извинить,и,3,9,60.1
свайпнуть,у,опустить,и,5,7,59.9
свайпнуть,у,страдать,а,5,6,59.8
свайпнуть,у,побежать,а,5,6,59.6
свайпнуть,у,заходить,и,4,7,59.6
свайпнуть,у,броситься,и,6,9,59.5
свайпнуть,у,гулять,я,5,7,59.5
свайпнуть,у,бегать,а,5,7,59.2
свайпнуть,у,засмеяться,я,6,8,58.9
свайпнуть,у,найтись,ти,5,6,58.8
свайпнуть,у,приказать,а,5,7,58.8
свайпнуть,у,устать,а,5,6,58.6
свайпнуть,у,повезти,ти,6,8,58.5
свайпнуть,у,рассчитывать,а,6,9,58.2
свайпнуть,у,опубликовать,а,8,10,58
свайпнуть,у,радоваться,а,7,8,57.8
свайпнуть,у,выразить,и,4,6,57.7
свайпнуть,у,закончиться,и,6,8,57.7
свайпнуть,у,обернуться,у,6,7,57.7
свайпнуть,у,отпустить,и,6,7,57.6
свайпнуть,у,заговорить,и,5,8,57.5
свайпнуть,у,внести,ти,6,7,57.4
свайпнуть,у,устраивать,а,6,7,57.4
свайпнуть,у,выясниться,и,6,7,57.2
свайпнуть,у,догадаться,а,7,9,57.1
свайпнуть,у,изучать,а,5,7,57
свайпнуть,у,интересовать,а,8,10,57
свайпнуть,у,поднимать,а,5,7,56.9
свайпнуть,у,развиваться,а,6,9,56.8
свайпнуть,у,обращать,а,6,7,56.6
свайпнуть,у,подождать,а,6,7,56.6
свайпнуть,у,продавать,а,5,7,56.3
свайпнуть,у,бросать,а,5,7,56.2
свайпнуть,у,поддержать,а,6,8,56.2
свайпнуть,у,запретить,и,5,7,56.1
свайпнуть,у,отмечать,а,6,7,56
свайпнуть,у,ощущать,а,5,7,55.9
свайпнуть,у,отойти,ти,5,7,55.9
свайпнуть,у,прибыть,ть,4,7,55.7
свайпнуть,у,случаться,а,5,8,55.5
свайпнуть,у,сойти,ти,4,6,55.4
свайпнуть,у,поймать,а,3,6,55.2
свайпнуть,у,признаться,а,6,7,55.1
свайпнуть,у,заключить,и,5,8,55.1
свайпнуть,у,сомневаться,а,6,8,55
свайпнуть,у,усмехнуться,у,6,7,55
свайпнуть,у,договориться,и,8,10,54.8
свайпнуть,у,предоставить,и,8,10,54.7
свайпнуть,у,удаваться,а,6,8,54.3
свайпнуть,у,сходить,и,4,6,54.2
свайпнуть,у,попадать,а,5,7,54.1
свайпнуть,у,пустить,и,5,7,54.1
свайпнуть,у,указывать,а,5,6,54
свайпнуть,у,терпеть,е,4,6,53.7
свайпнуть,у,сдать,ть,5,5,53.6
свайпнуть,у,вывести,ти,6,7,53.4
свайпнуть,у,выпускать,а,5,7,53.4
свайпнуть,у,вступить,и,4,6,53.1
свайпнуть,у,спорить,и,4,6,53.1
свайпнуть,у,вытащить,и,4,6,53
свайпнуть,у,победить,и,5,7,52.9
свайпнуть,у,посадить,и,5,7,52.9
свайпнуть,у,обсуждать,а,6,7,52.8
свайпнуть,у,заняться,я,5,7,52.7
свайпнуть,у,переходить,и,6,8,52.6
свайпнуть,у,торопиться,и,7,8,52.6
свайпнуть,у,выиграть,а,4,6,52.3
свайпнуть,у,надеть,е,5,6,52.1
свайпнуть,у,кормить,и,4,7,52
свайпнуть,у,переживать,а,6,8,51.6
свайпнуть,у,потребовать,а,7,9,51.6
свайпнуть,у,жалеть,е,5,6,51.4
свайпнуть,у,сохраниться,и,6,7,51.4
свайпнуть,у,вынести,ти,5,7,51.3
свайпнуть,у,отказываться,а,8,9,51.2
свайпнуть,у,защищать,а,4,5,51
свайпнуть,у,основать,а,5,6,51
свайпнуть,у,заглянуть,у,4,7,51
свайпнуть,у,пожать,а,5,7,50.9
свайпнуть,у,лишить,и,5,7,50.9
свайпнуть,у,уезжать,а,5,7,50.7
свайпнуть,у,дрожать,а,5,6,50.5
свайпнуть,у,воскликнуть,у,6,7,50.5
свайпнуть,у,сообщать,а,3,6,50.3
свайпнуть,у,лезть,е,6,8,50
свайпнуть,у,жениться,и,6,7,50
свайпнуть,у,волноваться,а,7,9,49.9
свайпнуть,у,поразить,и,5,7,49.9
свайпнуть,у,убивать,а,5,6,49.8
свайпнуть,у,велеть,е,4,7,49.8
свайпнуть,у,решиться,и,6,9,49.7
свайпнуть,у,добраться,а,6,9,49.6
свайпнуть,у,задуматься,а,5,8,49.6
свайпнуть,у,нуждаться,а,7,9,49.5
свайпнуть,у,позвать,а,5,7,49.5
свайпнуть,у,удивляться,я,7,9,49.4
свайпнуть,у,здравствовать,а,7,10,49.3
свайпнуть,у,передавать,а,6,8,49.3
свайпнуть,у,скрывать,а,5,6,49.3
свайпнуть,у,запомнить,и,3,6,49.2
свайпнуть,у,подавать,а,5,7,49
свайпнуть,у,послушать,а,6,5,49
свайпнуть,у,покинуть,у,4,7,49
свайпнуть,у,пережить,и,5,7,48.9
свайпнуть,у,раздаться,а,7,8,48.8
свайпнуть,у,продолжить,и,6,8,48.8
свайпнуть,у,оказывать,а,5,6,48.2
свайпнуть,у,превышать,а,5,7,48.2
свайпнуть,у,ловить,и,5,7,48
свайпнуть,у,забрать,а,3,6,47.9
свайпнуть,у,испугаться,а,6,9,47.8
свайпнуть,у,утвердить,и,5,7,47.8
свайпнуть,у,убедиться,и,6,6,47.7
свайпнуть,у,применять,я,4,9,47.7
свайпнуть,у,заменить,и,3,5,47.6
свайпнуть,у,приглашать,а,6,8,47.5
свайпнуть,у,привлечь,е,6,8,47.4
свайпнуть,у,везти,ти,5,7,47
свайпнуть,у,убрать,а,4,7,47
свайпнуть,у,предположить,и,7,9,46.9
свайпнуть,у,летать,а,5,7,46.6
свайпнуть,у,признавать,а,6,8,46.4
свайпнуть,у,предпочитать,а,7,8,46.3
свайпнуть,у,прислать,а,5,7,46.3
свайпнуть,у,повести,ти,6,7,46.3
свайпнуть,у,покрыть,ть,5,9,46.3
свайпнуть,у,подчеркнуть,у,6,7,46.3
свайпнуть,у,жаловаться,а,7,8,46.1
свайпнуть,у,решаться,а,6,9,46.1
свайпнуть,у,успокоиться,и,6,9,46.1
свайпнуть,у,исключить,и,6,7,46
свайпнуть,у,отсутствовать,а,7,10,45.9
свайпнуть,у,владеть,е,5,6,45.7
свайпнуть,у,торчать,а,5,7,45.5
свайпнуть,у,постараться,а,7,9,45.2
свайпнуть,у,соединить,и,3,5,45.2
свайпнуть,у,убедить,и,5,7,45.2
свайпнуть,у,задавать,а,4,6,45.1
свайпнуть,у,заложить,и,4,6,45
свайпнуть,у,реализовать,а,6,8,44.8
свайпнуть,у,выяснить,и,4,5,44.6
свайпнуть,у,общаться,а,6,6,44.5
свайпнуть,у,повернуть,у,4,9,44.5
свайпнуть,у,исполнять,я,4,5,44.5
свайпнуть,у,останавливаться,а,10,11,44.4
свайпнуть,у,совершать,а,4,6,44.2
свайпнуть,у,задать,ть,4,6,44.1
свайпнуть,у,воевать,а,4,6,44.1
свайпнуть,у,выдавать,а,4,6,44.1
свайпнуть,у,ненавидеть,е,6,7,44.1
свайпнуть,у,родить,и,5,7,44.1
свайпнуть,у,наступать,а,5,7,44
свайпнуть,у,выявить,и,4,6,43.8
свайпнуть,у,предупредить,и,7,9,43.8
свайпнуть,у,набрать,а,4,6,43.7
свайпнуть,у,предназначить,и,8,10,43.7
свайпнуть,у,учесть,е,6,8,43.6
свайпнуть,у,уничтожить,и,6,7,43.6
свайпнуть,у,освободить,и,4,6,43.5
свайпнуть,у,воспринимать,а,6,8,43.4
свайпнуть,у,прекратить,и,6,8,43.4
свайпнуть,у,увеличить,и,4,6,43.3
свайпнуть,у,наблюдаться,ть,7,9,43.2
свайпнуть,у,подозревать,а,7,7,43.2
свайпнуть,у,объединить,и,5,9,43.2
свайпнуть,у,справиться,и,6,8,43.2
свайпнуть,у,съесть,ть,5,6,43.2
свайпнуть,у,вестись,ти,5,7,43.1
свайпнуть,у,отнести,ти,6,8,43.1
свайпнуть,у,упомянуть,у,4,5,43.1
свайпнуть,у,отдыхать,а,5,7,42.9
свайпнуть,у,проверять,я,5,7,42.9
свайпнуть,у,врать,а,5,6,42.8
свайпнуть,у,заработать,а,5,7,42.7
свайпнуть,у,превращаться,а,8,10,42.7
свайпнуть,у,создаваться,а,7,8,42.6
свайпнуть,у,побывать,а,5,6,42.5
свайпнуть,у,плыть,ть,5,7,42.5
свайпнуть,у,рассматриваться,а,9,11,42.2
свайпнуть,у,уважать,а,4,5,42.2
свайпнуть,у,образоваться,а,8,7,42.1
свайпнуть,у,выскочить,и,5,9,42.1
свайпнуть,у,проговорить,и,7,9,42.1
свайпнуть,у,хранить,и,4,5,42.1
свайпнуть,у,обрадоваться,а,8,9,41.7
свайпнуть,у,танцевать,а,6,8,41.7
свайпнуть,у,пропустить,и,6,7,41.7
свайпнуть,у,дождаться,а,7,9,41.6
свайпнуть,у,избрать,а,4,7,41.6
свайпнуть,у,завести,ти,5,7,41.5
свайпнуть,у,описывать,а,5,7,41.5
свайпнуть,у,захватить,и,5,7,41.5
свайпнуть,у,оглянуться,у,7,7,41.5
свайпнуть,у,сунуть,у,3,4,41.5
свайпнуть,у,исчезать,а,5,7,41.4
свайпнуть,у,складываться,а,7,7,41.4
свайпнуть,у,разделить,и,6,8,41.4
свайпнуть,у,последовать,а,6,8,41.2
свайпнуть,у,отражать,а,6,7,41.1
свайпнуть,у,приближаться,а,8,10,41
свайпнуть,у,вступать,а,4,6,40.9
свайпнуть,у,надоесть,е,6,6,40.9
свайпнуть,у,интересоваться,а,10,12,40.8
свайпнуть,у,подлежать,а,6,7,40.8
свайпнуть,у,произносить,и,6,8,40.8
свайпнуть,у,раскрыть,ы,5,6,40.8
свайпнуть,у,арестовать,а,6,8,40.7
свайпнуть,у,целовать,а,4,7,40.7
свайпнуть,у,орать,а,5,6,40.6
свайпнуть,у,отвести,ти,6,8,40.6
свайпнуть,у,тянуться,у,6,7,40.6
свайпнуть,у,достаться,а,7,9,40.5
свайпнуть,у,полагаться,а,7,9,40.5
свайпнуть,у,открываться,а,8,9,40.4
свайпнуть,у,сохранять,я,4,5,40.4
свайпнуть,у,воспользоваться,а,9,12,40.3
свайпнуть,у,махнуть,у,4,4,40.2
свайпнуть,у,приобретать,а,6,9,40.1
свайпнуть,у,сложить,и,4,6,40.1
свайпнуть,у,выражать,а,4,6,40
свайпнуть,у,вскочить,и,5,6,40
свайпнуть,у,понадобиться,и,8,9,40
свайпнуть,у,сделаться,а,5,7,39.9
свайпнуть,у,поглядеть,е,6,8,39.9
свайпнуть,у,поинтересоваться,а,11,14,39.8
свайпнуть,у,признаваться,а,8,10,39.7
свайпнуть,у,высказать,а,5,7,39.6
свайпнуть,у,ложиться,и,6,9,39.5
свайпнуть,у,проявить,и,5,7,39.5
свайпнуть,у,спуститься,и,6,8,39.5
свайпнуть,у,довести,ти,6,6,39.4
свайпнуть,у,влиять,я,4,8,39.4
свайпнуть,у,содержаться,а,7,8,39.3
свайпнуть,у,подтверждать,а,6,9,39.2
свайпнуть,у,защитить,и,4,6,39.1
свайпнуть,у,исполнить,и,4,6,39.1
свайпнуть,у,заплатить,и,5,7,38.9
свайпнуть,у,управлять,я,6,7,38.9
свайпнуть,у,спрятать,а,5,6,38.8
свайпнуть,у,привлекать,а,6,8,38.7
свайпнуть,у,исследовать,а,5,8,38.6
свайпнуть,у,нанести,ти,6,7,38.5
свайпнуть,у,прыгать,а,5,9,38.5
свайпнуть,у,приготовить,и,7,7,38.5
свайпнуть,у,вынудить,и,4,6,38.3
свайпнуть,у,пояснить,и,4,6,38.3
свайпнуть,у,контролировать,а,10,12,38.2
свайпнуть,у,руководить,и,6,8,38.2
свайпнуть,у,строиться,и,6,8,38.2
свайпнуть,у,применяться,я,6,8,38.2
свайпнуть,у,рассчитать,а,5,8,38.1
свайпнуть,у,шутить,и,5,7,38.1
свайпнуть,у,молиться,и,6,9,38
свайпнуть,у,восстановить,и,6,8,37.8
свайпнуть,у,вынуть,у,3,4,37.8
свайпнуть,у,рисовать,а,5,7,37.5
свайпнуть,у,рекомендовать,а,8,10,37.4
свайпнуть,у,приниматься,а,6,9,37.3
свайпнуть,у,настаивать,а,6,7,37.2
свайпнуть,у,придавать,а,5,7,37.1
свайпнуть,у,оказать,а,5,5,37
свайпнуть,у,замереть,е,4,7,37
свайпнуть,у,доставить,и,6,6,37
